sec,queue_cnt,count
1225,23,0
1225,24,0
1225,25,0
1225,26,0
1225,27,0
1225,28,0
1225,29,0
1225,30,0
1225,31,0
1225,32,0
1226,1,8111
1226,2,39
1226,3,11
1226,4,4
1226,5,4
1226,6,5
1226,7,2
1226,8,10
1226,9,20
1226,10,0
1226,11,0
1226,12,0
1226,13,0
1226,14,0
1226,15,0
1226,16,0
1226,17,0
1226,18,0
1226,19,0
1226,20,0
1226,21,0
1226,22,0
1226,23,0
1226,24,0
1226,25,0
1226,26,0
1226,27,0
1226,28,0
1226,29,0
1226,30,0
1226,31,0
1226,32,0
1227,1,5050
1227,2,166
1227,3,38
1227,4,30
1227,5,40
1227,6,20
1227,7,18
1227,8,2
1227,9,0
1227,10,0
1227,11,0
1227,12,0
1227,13,0
1227,14,0
1227,15,0
1227,16,0
1227,17,0
1227,18,0
1227,19,0
1227,20,0
1227,21,0
1227,22,0
1227,23,0
1227,24,0
1227,25,0
1227,26,0
1227,27,0
1227,28,0
1227,29,0
1227,30,0
1227,31,0
1227,32,0
1228,1,9560
1228,2,169
1228,3,55
1228,4,52
1228,5,51
1228,6,72
1228,7,63
1228,8,14
1228,9,51
1228,10,0
1228,11,0
1228,12,0
1228,13,0
1228,14,0
1228,15,0
1228,16,0
1228,17,0
1228,18,0
1228,19,0
1228,20,0
1228,21,0
1228,22,0
1228,23,0
1228,24,0
1228,25,0
1228,26,0
1228,27,0
1228,28,0
1228,29,0
1228,30,0
1228,31,0
1228,32,0
1229,1,10514
1229,2,143
1229,3,40
1229,4,30
1229,5,58
1229,6,57
1229,7,48
1229,8,9
1229,9,5
1229,10,2
1229,11,0
1229,12,0
1229,13,0
1229,14,0
1229,15,0
1229,16,0
1229,17,0
1229,18,0
1229,19,0
1229,20,0
1229,21,0
1229,22,0
1229,23,0
1229,24,0
1229,25,0
1229,26,0
1229,27,0
1229,28,0
1229,29,0
1229,30,0
1229,31,0
1229,32,0
1230,1,10536
1230,2,136
1230,3,47
1230,4,22
1230,5,24
1230,6,50
1230,7,44
1230,8,45
1230,9,30
1230,10,0
1230,11,0
1230,12,0
1230,13,0
1230,14,0
1230,15,0
1230,16,0
1230,17,0
1230,18,0
1230,19,0
1230,20,0
1230,21,0
1230,22,0
1230,23,0
1230,24,0
1230,25,0
1230,26,0
1230,27,0
1230,28,0
1230,29,0
1230,30,0
1230,31,0
1230,32,0
1231,1,12178
1231,2,194
1231,3,37
1231,4,30
1231,5,51
1231,6,73
1231,7,70
1231,8,64
1231,9,43
1231,10,24
1231,11,0
1231,12,0
1231,13,0
1231,14,0
1231,15,0
1231,16,0
1231,17,0
1231,18,0
1231,19,0
1231,20,0
1231,21,0
1231,22,0
1231,23,0
1231,24,0
1231,25,0
1231,26,0
1231,27,0
1231,28,0
1231,29,0
1231,30,0
1231,31,0
1231,32,0
1232,1,11741
1232,2,175
1232,3,77
1232,4,61
1232,5,74
1232,6,40
1232,7,44
1232,8,43
1232,9,22
1232,10,0
1232,11,0
1232,12,0
1232,13,0
1232,14,0
1232,15,0
1232,16,0
1232,17,0
1232,18,0
1232,19,0
1232,20,0
1232,21,0
1232,22,0
1232,23,0
1232,24,0
1232,25,0
1232,26,0
1232,27,0
1232,28,0
1232,29,0
1232,30,0
1232,31,0
1232,32,0
1233,1,7927
1233,2,261
1233,3,84
1233,4,72
1233,5,57
1233,6,9
1233,7,17
1233,8,0
1233,9,0
1233,10,0
1233,11,0
1233,12,0
1233,13,0
1233,14,0
1233,15,0
1233,16,0
1233,17,0
1233,18,0
1233,19,0
1233,20,0
1233,21,0
1233,22,0
1233,23,0
1233,24,0
1233,25,0
1233,26,0
1233,27,0
1233,28,0
1233,29,0
1233,30,0
1233,31,0
1233,32,0
1234,1,9859
1234,2,283
1234,3,46
1234,4,28
1234,5,18
1234,6,58
1234,7,38
1234,8,41
1234,9,41
1234,10,54
1234,11,0
1234,12,0
1234,13,0
1234,14,0
1234,15,0
1234,16,0
1234,17,0
1234,18,0
1234,19,0
1234,20,0
1234,21,0
1234,22,0
1234,23,0
1234,24,0
1234,25,0
1234,26,0
1234,27,0
1234,28,0
1234,29,0
1234,30,0
1234,31,0
1234,32,0
1235,1,14591
1235,2,16
1235,3,15
1235,4,9
1235,5,5
1235,6,3
1235,7,0
1235,8,0
1235,9,0
1235,10,0
1235,11,0
1235,12,0
1235,13,0
1235,14,0
1235,15,0
1235,16,0
1235,17,0
1235,18,0
1235,19,0
1235,20,0
1235,21,0
1235,22,0
1235,23,0
1235,24,0
1235,25,0
1235,26,0
1235,27,0
1235,28,0
1235,29,0
1235,30,0
1235,31,0
1235,32,0
1236,1,17757
1236,2,0
1236,3,0
1236,4,0
1236,5,0
1236,6,0
1236,7,0
1236,8,0
1236,9,0
1236,10,0
1236,11,0
1236,12,0
1236,13,0
1236,14,0
1236,15,0
1236,16,0
1236,17,0
1236,18,0
1236,19,0
1236,20,0
1236,21,0
1236,22,0
1236,23,0
1236,24,0
1236,25,0
1236,26,0
1236,27,0
1236,28,0
1236,29,0
1236,30,0
1236,31,0
1236,32,0
1237,1,17922
1237,2,0
1237,3,0
1237,4,0
1237,5,0
1237,6,0
1237,7,0
1237,8,0
1237,9,0
1237,10,0
1237,11,0
1237,12,0
1237,13,0
1237,14,0
1237,15,0
1237,16,0
1237,17,0
1237,18,0
1237,19,0
1237,20,0
1237,21,0
1237,22,0
1237,23,0
1237,24,0
1237,25,0
1237,26,0
1237,27,0
1237,28,0
1237,29,0
1237,30,0
1237,31,0
1237,32,0
1238,1,17885
1238,2,0
1238,3,0
1238,4,0
1238,5,0
1238,6,0
1238,7,0
1238,8,0
1238,9,0
1238,10,0
1238,11,0
1238,12,0
1238,13,0
1238,14,0
1238,15,0
1238,16,0
1238,17,0
1238,18,0
1238,19,0
1238,20,0
1238,21,0
1238,22,0
1238,23,0
1238,24,0
1238,25,0
1238,26,0
1238,27,0
1238,28,0
1238,29,0
1238,30,0
1238,31,0
1238,32,0
1239,1,17806
1239,2,35
1239,3,0
1239,4,0
1239,5,0
1239,6,0
1239,7,0
1239,8,0
1239,9,0
1239,10,0
1239,11,0
1239,12,0
1239,13,0
1239,14,0
1239,15,0
1239,16,0
1239,17,0
1239,18,0
1239,19,0
1239,20,0
1239,21,0
1239,22,0
1239,23,0
1239,24,0
1239,25,0
1239,26,0
1239,27,0
1239,28,0
1239,29,0
1239,30,0
1239,31,0
1239,32,0
1240,1,10598
1240,2,42
1240,3,20
1240,4,11
1240,5,9
1240,6,9
1240,7,0
1240,8,0
1240,9,0
1240,10,0
1240,11,0
1240,12,0
1240,13,0
1240,14,0
1240,15,0
1240,16,0
1240,17,0
1240,18,0
1240,19,0
1240,20,0
1240,21,0
1240,22,0
1240,23,0
1240,24,0
1240,25,0
1240,26,0
1240,27,0
1240,28,0
1240,29,0
1240,30,0
1240,31,0
1240,32,0
1241,1,6770
1241,2,216
1241,3,212
1241,4,126
1241,5,132
1241,6,169
1241,7,160
1241,8,114
1241,9,95
1241,10,13
1241,11,12
1241,12,11
1241,13,11
1241,14,9
1241,15,7
1241,16,7
1241,17,2
1241,18,0
1241,19,0
1241,20,0
1241,21,0
1241,22,0
1241,23,0
1241,24,0
1241,25,0
1241,26,0
1241,27,0
1241,28,0
1241,29,0
1241,30,0
1241,31,0
1241,32,0
1242,1,13195
1242,2,7
1242,3,7
1242,4,7
1242,5,7
1242,6,6
1242,7,0
1242,8,0
1242,9,0
1242,10,0
1242,11,0
1242,12,0
1242,13,0
1242,14,0
1242,15,0
1242,16,0
1242,17,0
1242,18,0
1242,19,0
1242,20,0
1242,21,0
1242,22,0
1242,23,0
1242,24,0
1242,25,0
1242,26,0
1242,27,0
1242,28,0
1242,29,0
1242,30,0
1242,31,0
1242,32,0
1243,1,17831
1243,2,0
1243,3,0
1243,4,0
1243,5,0
1243,6,0
1243,7,0
1243,8,0
1243,9,0
1243,10,0
1243,11,0
1243,12,0
1243,13,0
1243,14,0
1243,15,0
1243,16,0
1243,17,0
1243,18,0
1243,19,0
1243,20,0
1243,21,0
1243,22,0
1243,23,0
1243,24,0
1243,25,0
1243,26,0
1243,27,0
1243,28,0
1243,29,0
1243,30,0
1243,31,0
1243,32,0
1244,1,17812
1244,2,35
1244,3,0
1244,4,0
1244,5,0
1244,6,0
1244,7,0
1244,8,0
1244,9,0
1244,10,0
1244,11,0
1244,12,0
1244,13,0
1244,14,0
1244,15,0
1244,16,0
1244,17,0
1244,18,0
1244,19,0
1244,20,0
1244,21,0
1244,22,0
1244,23,0
1244,24,0
1244,25,0
1244,26,0
1244,27,0
1244,28,0
1244,29,0
1244,30,0
1244,31,0
1244,32,0
1245,1,17844
1245,2,0
1245,3,0
1245,4,0
1245,5,0
1245,6,0
1245,7,0
1245,8,0
1245,9,0
1245,10,0
1245,11,0
1245,12,0
1245,13,0
1245,14,0
1245,15,0
1245,16,0
1245,17,0
1245,18,0
1245,19,0
1245,20,0
1245,21,0
1245,22,0
1245,23,0
1245,24,0
1245,25,0
1245,26,0
1245,27,0
1245,28,0
1245,29,0
1245,30,0
1245,31,0
1245,32,0
1246,1,16066
1246,2,258
1246,3,179
1246,4,259
1246,5,303
1246,6,220
1246,7,318
1246,8,248
1246,9,164
1246,10,0
1246,11,0
1246,12,0
1246,13,0
1246,14,0
1246,15,0
1246,16,0
1246,17,0
1246,18,0
1246,19,0
1246,20,0
1246,21,0
1246,22,0
1246,23,0
1246,24,0
1246,25,0
1246,26,0
1246,27,0
1246,28,0
1246,29,0
1246,30,0
1246,31,0
1246,32,0
1247,1,17407
1247,2,23
1247,3,2
1247,4,0
1247,5,0
1247,6,0
1247,7,0
1247,8,0
1247,9,0
1247,10,0
1247,11,0
1247,12,0
1247,13,0
1247,14,0
1247,15,0
1247,16,0
1247,17,0
1247,18,0
1247,19,0
1247,20,0
1247,21,0
1247,22,0
1247,23,0
1247,24,0
1247,25,0
1247,26,0
1247,27,0
1247,28,0
1247,29,0
1247,30,0
1247,31,0
1247,32,0
1248,1,17805
1248,2,0
1248,3,0
1248,4,0
1248,5,0
1248,6,0
1248,7,0
1248,8,0
1248,9,0
1248,10,0
1248,11,0
1248,12,0
1248,13,0
1248,14,0
1248,15,0
1248,16,0
1248,17,0
1248,18,0
1248,19,0
1248,20,0
1248,21,0
1248,22,0
1248,23,0
1248,24,0
1248,25,0
1248,26,0
1248,27,0
1248,28,0
1248,29,0
1248,30,0
1248,31,0
1248,32,0
1249,1,17481
1249,2,34
1249,3,0
1249,4,0
1249,5,0
1249,6,0
1249,7,0
1249,8,0
1249,9,0
1249,10,0
1249,11,0
1249,12,0
1249,13,0
1249,14,0
1249,15,0
1249,16,0
1249,17,0
1249,18,0
1249,19,0
1249,20,0
1249,21,0
1249,22,0
1249,23,0
1249,24,0
1249,25,0
1249,26,0
1249,27,0
1249,28,0
1249,29,0
1249,30,0
1249,31,0
1249,32,0
1250,1,17274
1250,2,0
1250,3,0
1250,4,0
1250,5,0
1250,6,0
1250,7,0
1250,8,0
1250,9,0
1250,10,0
1250,11,0
1250,12,0
1250,13,0
1250,14,0
1250,15,0
1250,16,0
1250,17,0
1250,18,0
1250,19,0
1250,20,0
1250,21,0
1250,22,0
1250,23,0
1250,24,0
1250,25,0
1250,26,0
1250,27,0
1250,28,0
1250,29,0
1250,30,0
1250,31,0
1250,32,0
1251,1,17047
1251,2,0
1251,3,0
1251,4,0
1251,5,0
1251,6,0
1251,7,0
1251,8,0
1251,9,0
1251,10,0
1251,11,0
1251,12,0
1251,13,0
1251,14,0
1251,15,0
1251,16,0
1251,17,0
1251,18,0
1251,19,0
1251,20,0
1251,21,0
1251,22,0
1251,23,0
1251,24,0
1251,25,0
1251,26,0
1251,27,0
1251,28,0
1251,29,0
1251,30,0
1251,31,0
1251,32,0
1252,1,16570
1252,2,0
1252,3,0
1252,4,0
1252,5,0
1252,6,0
1252,7,0
1252,8,0
1252,9,0
1252,10,0
1252,11,0
1252,12,0
1252,13,0
1252,14,0
1252,15,0
1252,16,0
1252,17,0
1252,18,0
1252,19,0
1252,20,0
1252,21,0
1252,22,0
1252,23,0
1252,24,0
1252,25,0
1252,26,0
1252,27,0
1252,28,0
1252,29,0
1252,30,0
1252,31,0
1252,32,0
1253,1,17270
1253,2,0
1253,3,0
1253,4,0
1253,5,0
1253,6,0
1253,7,0
1253,8,0
1253,9,0
1253,10,0
1253,11,0
1253,12,0
1253,13,0
1253,14,0
1253,15,0
1253,16,0
1253,17,0
1253,18,0
1253,19,0
1253,20,0
1253,21,0
1253,22,0
1253,23,0
1253,24,0
1253,25,0
1253,26,0
1253,27,0
1253,28,0
1253,29,0
1253,30,0
1253,31,0
1253,32,0
1254,1,17019
1254,2,32
1254,3,0
1254,4,0
1254,5,0
1254,6,0
1254,7,0
1254,8,0
1254,9,0
1254,10,0
1254,11,0
1254,12,0
1254,13,0
1254,14,0
1254,15,0
1254,16,0
1254,17,0
1254,18,0
1254,19,0
1254,20,0
1254,21,0
1254,22,0
1254,23,0
1254,24,0
1254,25,0
1254,26,0
1254,27,0
1254,28,0
1254,29,0
1254,30,0
1254,31,0
1254,32,0
1255,1,17145
1255,2,0
1255,3,0
1255,4,0
1255,5,0
1255,6,0
1255,7,0
1255,8,0
1255,9,0
1255,10,0
1255,11,0
1255,12,0
1255,13,0
1255,14,0
1255,15,0
1255,16,0
1255,17,0
1255,18,0
1255,19,0
1255,20,0
1255,21,0
1255,22,0
1255,23,0
1255,24,0
1255,25,0
1255,26,0
1255,27,0
1255,28,0
1255,29,0
1255,30,0
1255,31,0
1255,32,0
1256,1,17438
1256,2,0
1256,3,0
1256,4,0
1256,5,0
1256,6,0
1256,7,0
1256,8,0
1256,9,0
1256,10,0
1256,11,0
1256,12,0
1256,13,0
1256,14,0
1256,15,0
1256,16,0
1256,17,0
1256,18,0
1256,19,0
1256,20,0
1256,21,0
1256,22,0
1256,23,0
1256,24,0
1256,25,0
1256,26,0
1256,27,0
1256,28,0
1256,29,0
1256,30,0
1256,31,0
1256,32,0
1257,1,15392
1257,2,0
1257,3,0
1257,4,0
1257,5,0
1257,6,0
1257,7,0
1257,8,0
1257,9,0
1257,10,0
1257,11,0
1257,12,0
1257,13,0
1257,14,0
1257,15,0
1257,16,0
1257,17,0
1257,18,0
1257,19,0
1257,20,0
1257,21,0
1257,22,0
1257,23,0
1257,24,0
1257,25,0
1257,26,0
1257,27,0
1257,28,0
1257,29,0
1257,30,0
1257,31,0
1257,32,0
1258,1,5
1258,2,4
1258,3,4
1258,4,4
1258,5,0
1258,6,0
1258,7,0
1258,8,0
1258,9,0
1258,10,0
1258,11,0
1258,12,0
1258,13,0
1258,14,0
1258,15,0
1258,16,0
1258,17,0
1258,18,0
1258,19,0
1258,20,0
1258,21,0
1258,22,0
1258,23,0
1258,24,0
1258,25,0
1258,26,0
1258,27,0
1258,28,0
1258,29,0
1258,30,0
1258,31,0
1258,32,0
1259,1,38
1259,2,37
1259,3,31
1259,4,31
1259,5,29
1259,6,27
1259,7,2
1259,8,1
1259,9,1
1259,10,1
1259,11,0
1259,12,0
1259,13,0
1259,14,0
1259,15,0
1259,16,0
1259,17,0
1259,18,0
1259,19,0
1259,20,0
1259,21,0
1259,22,0
1259,23,0
1259,24,0
1259,25,0
1259,26,0
1259,27,0
1259,28,0
1259,29,0
1259,30,0
1259,31,0
1259,32,0
1260,1,40
1260,2,38
1260,3,36
1260,4,36
1260,5,36
1260,6,33
1260,7,6
1260,8,6
1260,9,6
1260,10,6
1260,11,6
1260,12,6
1260,13,6
1260,14,5
1260,15,5
1260,16,5
1260,17,5
1260,18,7
1260,19,7
1260,20,5
1260,21,5
1260,22,5
1260,23,4
1260,24,2
1260,25,0
1260,26,0
1260,27,0
1260,28,0
1260,29,0
1260,30,0
1260,31,0
1260,32,0
1261,1,33
1261,2,33
1261,3,30
1261,4,30
1261,5,30
1261,6,26
1261,7,0
1261,8,0
1261,9,0
1261,10,0
1261,11,0
1261,12,0
1261,13,0
1261,14,0
1261,15,0
1261,16,0
1261,17,0
1261,18,0
1261,19,0
1261,20,0
1261,21,0
1261,22,0
1261,23,0
1261,24,0
1261,25,0
1261,26,0
1261,27,0
1261,28,0
1261,29,0
1261,30,0
1261,31,0
1261,32,0
1262,1,30
1262,2,28
1262,3,30
1262,4,32
1262,5,32
1262,6,33
1262,7,16
1262,8,15
1262,9,8
1262,10,9
1262,11,9
1262,12,6
1262,13,6
1262,14,7
1262,15,5
1262,16,2
1262,17,1
1262,18,1
1262,19,0
1262,20,0
1262,21,0
1262,22,0
1262,23,0
1262,24,0
1262,25,0
1262,26,0
1262,27,0
1262,28,0
1262,29,0
1262,30,0
1262,31,0
1262,32,0
1263,1,30
1263,2,30
1263,3,30
1263,4,28
1263,5,27
1263,6,27
1263,7,0
1263,8,0
1263,9,0
1263,10,0
1263,11,0
1263,12,0
1263,13,0
1263,14,0
1263,15,0
1263,16,0
1263,17,0
1263,18,0
1263,19,0
1263,20,0
1263,21,0
1263,22,0
1263,23,0
1263,24,0
1263,25,0
1263,26,0
1263,27,0
1263,28,0
1263,29,0
1263,30,0
1263,31,0
1263,32,0
1264,1,26
1264,2,25
1264,3,26
1264,4,25
1264,5,25
1264,6,24
1264,7,0
1264,8,0
1264,9,0
1264,10,0
1264,11,0
1264,12,0
1264,13,0
1264,14,0
1264,15,0
1264,16,0
1264,17,0
1264,18,0
1264,19,0
1264,20,0
1264,21,0
1264,22,0
1264,23,0
1264,24,0
1264,25,0
1264,26,0
1264,27,0
1264,28,0
1264,29,0
1264,30,0
1264,31,0
1264,32,0
1265,1,30
1265,2,29
1265,3,28
1265,4,28
1265,5,27
1265,6,27
1265,7,0
1265,8,0
1265,9,0
1265,10,0
1265,11,0
1265,12,0
1265,13,0
1265,14,0
1265,15,0
1265,16,0
1265,17,0
1265,18,0
1265,19,0
1265,20,0
1265,21,0
1265,22,0
1265,23,0
1265,24,0
1265,25,0
1265,26,0
1265,27,0
1265,28,0
1265,29,0
1265,30,0
1265,31,0
1265,32,0
1266,1,32
1266,2,30
1266,3,30
1266,4,30
1266,5,29
1266,6,28
1266,7,1
1266,8,1
1266,9,1
1266,10,1
1266,11,0
1266,12,0
1266,13,0
1266,14,0
1266,15,0
1266,16,0
1266,17,0
1266,18,0
1266,19,0
1266,20,0
1266,21,0
1266,22,0
1266,23,0
1266,24,0
1266,25,0
1266,26,0
1266,27,0
1266,28,0
1266,29,0
1266,30,0
1266,31,0
1266,32,0
1267,1,29
1267,2,28
1267,3,29
1267,4,29
1267,5,29
1267,6,28
1267,7,1
1267,8,1
1267,9,0
1267,10,0
1267,11,0
1267,12,0
1267,13,0
1267,14,0
1267,15,0
1267,16,0
1267,17,0
1267,18,0
1267,19,0
1267,20,0
1267,21,0
1267,22,0
1267,23,0
1267,24,0
1267,25,0
1267,26,0
1267,27,0
1267,28,0
1267,29,0
1267,30,0
1267,31,0
1267,32,0
1268,1,38
1268,2,35
1268,3,38
1268,4,36
1268,5,31
1268,6,30
1268,7,1
1268,8,0
1268,9,0
1268,10,0
1268,11,0
1268,12,0
1268,13,0
1268,14,0
1268,15,0
1268,16,0
1268,17,0
1268,18,0
1268,19,0
1268,20,0
1268,21,0
1268,22,0
1268,23,0
1268,24,0
1268,25,0
1268,26,0
1268,27,0
1268,28,0
1268,29,0
1268,30,0
1268,31,0
1268,32,0
1269,1,5224
1269,2,264
1269,3,91
1269,4,52
1269,5,47
1269,6,65
1269,7,37
1269,8,65
1269,9,6
1269,10,6
1269,11,6
1269,12,6
1269,13,6
1269,14,6
1269,15,6
1269,16,6
1269,17,6
1269,18,6
1269,19,6
1269,20,7
1269,21,8
1269,22,8
1269,23,5
1269,24,2
1269,25,0
1269,26,0
1269,27,0
1269,28,0
1269,29,0
1269,30,0
1269,31,0
1269,32,0
1270,1,7740
1270,2,260
1270,3,114
1270,4,32
1270,5,36
1270,6,62
1270,7,13
1270,8,1
1270,9,48
1270,10,0
1270,11,0
1270,12,0
1270,13,0
1270,14,0
1270,15,0
1270,16,0
1270,17,0
1270,18,0
1270,19,0
1270,20,0
1270,21,0
1270,22,0
1270,23,0
1270,24,0
1270,25,0
1270,26,0
1270,27,0
1270,28,0
1270,29,0
1270,30,0
1270,31,0
1270,32,0
1271,1,7831
1271,2,262
1271,3,95
1271,4,45
1271,5,85
1271,6,34
1271,7,26
1271,8,1
1271,9,1
1271,10,1
1271,11,1
1271,12,1
1271,13,1
1271,14,0
1271,15,0
1271,16,0
1271,17,0
1271,18,0
1271,19,0
1271,20,0
1271,21,0
1271,22,0
1271,23,0
1271,24,0
1271,25,0
1271,26,0
1271,27,0
1271,28,0
1271,29,0
1271,30,0
1271,31,0
1271,32,0
1272,1,8599
1272,2,280
1272,3,139
1272,4,73
1272,5,13
1272,6,7
1272,7,1
1272,8,24
1272,9,68
1272,10,0
1272,11,0
1272,12,0
1272,13,0
1272,14,0
1272,15,0
1272,16,0
1272,17,0
1272,18,0
1272,19,0
1272,20,0
1272,21,0
1272,22,0
1272,23,0
1272,24,0
1272,25,0
1272,26,0
1272,27,0
1272,28,0
1272,29,0
1272,30,0
1272,31,0
1272,32,0
1273,1,4333
1273,2,219
1273,3,107
1273,4,33
1273,5,25
1273,6,19
1273,7,3
1273,8,0
1273,9,0
1273,10,0
1273,11,0
1273,12,0
1273,13,0
1273,14,0
1273,15,0
1273,16,0
1273,17,0
1273,18,0
1273,19,0
1273,20,0
1273,21,0
1273,22,0
1273,23,0
1273,24,0
1273,25,0
1273,26,0
1273,27,0
1273,28,0
1273,29,0
1273,30,0
1273,31,0
1273,32,0
1274,1,3361
1274,2,102
1274,3,69
1274,4,53
1274,5,36
1274,6,48
1274,7,67
1274,8,46
1274,9,57
1274,10,9
1274,11,8
1274,12,9
1274,13,8
1274,14,8
1274,15,8
1274,16,7
1274,17,2
1274,18,0
1274,19,0
1274,20,0
1274,21,0
1274,22,0
1274,23,0
1274,24,0
1274,25,0
1274,26,0
1274,27,0
1274,28,0
1274,29,0
1274,30,0
1274,31,0
1274,32,0
1275,1,7085
1275,2,120
1275,3,43
1275,4,32
1275,5,47
1275,6,28
1275,7,39
1275,8,30
1275,9,18
1275,10,0
1275,11,0
1275,12,0
1275,13,0
1275,14,0
1275,15,0
1275,16,0
1275,17,0
1275,18,0
1275,19,0
1275,20,0
1275,21,0
1275,22,0
1275,23,0
1275,24,0
1275,25,0
1275,26,0
1275,27,0
1275,28,0
1275,29,0
1275,30,0
1275,31,0
1275,32,0
1276,1,9108
1276,2,192
1276,3,50
1276,4,29
1276,5,34
1276,6,63
1276,7,59
1276,8,59
1276,9,38
1276,10,16
1276,11,16
1276,12,16
1276,13,16
1276,14,16
1276,15,16
1276,16,16
1276,17,16
1276,18,17
1276,19,16
1276,20,16
1276,21,17
1276,22,17
1276,23,15
1276,24,14
1276,25,0
1276,26,0
1276,27,0
1276,28,0
1276,29,0
1276,30,0
1276,31,0
1276,32,0
1277,1,9897
1277,2,187
1277,3,69
1277,4,43
1277,5,28
1277,6,38
1277,7,22
1277,8,46
1277,9,99
1277,10,46
1277,11,1
1277,12,30
1277,13,0
1277,14,0
1277,15,0
1277,16,0
1277,17,0
1277,18,0
1277,19,0
1277,20,0
1277,21,0
1277,22,0
1277,23,0
1277,24,0
1277,25,0
1277,26,0
1277,27,0
1277,28,0
1277,29,0
1277,30,0
1277,31,0
1277,32,0
1278,1,8707
1278,2,140
1278,3,60
1278,4,45
1278,5,39
1278,6,55
1278,7,46
1278,8,1
1278,9,24
1278,10,0
1278,11,0
1278,12,0
1278,13,0
1278,14,0
1278,15,0
1278,16,0
1278,17,0
1278,18,0
1278,19,0
1278,20,0
1278,21,0
1278,22,0
1278,23,0
1278,24,0
1278,25,0
1278,26,0
1278,27,0
1278,28,0
1278,29,0
1278,30,0
1278,31,0
1278,32,0
1279,1,11130
1279,2,139
1279,3,32
1279,4,22
1279,5,34
1279,6,8
1279,7,13
1279,8,6
1279,9,24
1279,10,18
1279,11,27
1279,12,15
1279,13,2
1279,14,0
1279,15,0
1279,16,0
1279,17,0
1279,18,0
1279,19,0
1279,20,0
1279,21,0
1279,22,0
1279,23,0
1279,24,0
1279,25,0
1279,26,0
1279,27,0
1279,28,0
1279,29,0
1279,30,0
1279,31,0
1279,32,0
1280,1,8888
1280,2,115
1280,3,11
1280,4,4
1280,5,9
1280,6,36
1280,7,7
1280,8,23
1280,9,0
1280,10,0
1280,11,0
1280,12,0
1280,13,0
1280,14,0
1280,15,0
1280,16,0
1280,17,0
1280,18,0
1280,19,0
1280,20,0
1280,21,0
1280,22,0
1280,23,0
1280,24,0
1280,25,0
1280,26,0
1280,27,0
1280,28,0
1280,29,0
1280,30,0
1280,31,0
1280,32,0
1281,1,7064
1281,2,16
1281,3,16
1281,4,15
1281,5,17
1281,6,14
1281,7,1
1281,8,1
1281,9,16
1281,10,35
1281,11,10
1281,12,0
1281,13,0
1281,14,0
1281,15,0
1281,16,0
1281,17,0
1281,18,0
1281,19,0
1281,20,0
1281,21,0
1281,22,0
1281,23,0
1281,24,0
1281,25,0
1281,26,0
1281,27,0
1281,28,0
1281,29,0
1281,30,0
1281,31,0
1281,32,0
1282,1,6564
1282,2,89
1282,3,46
1282,4,62
1282,5,22
1282,6,16
1282,7,7
1282,8,7
1282,9,7
1282,10,4
1282,11,0
1282,12,0
1282,13,0
1282,14,0
1282,15,0
1282,16,0
1282,17,0
1282,18,0
1282,19,0
1282,20,0
1282,21,0
1282,22,0
1282,23,0
1282,24,0
1282,25,0
1282,26,0
1282,27,0
1282,28,0
1282,29,0
1282,30,0
1282,31,0
1282,32,0
1283,1,8887
1283,2,56
1283,3,10
1283,4,2
1283,5,15
1283,6,32
1283,7,18
1283,8,27
1283,9,0
1283,10,0
1283,11,0
1283,12,0
1283,13,0
1283,14,0
1283,15,0
1283,16,0
1283,17,0
1283,18,0
1283,19,0
1283,20,0
1283,21,0
1283,22,0
1283,23,0
1283,24,0
1283,25,0
1283,26,0
1283,27,0
1283,28,0
1283,29,0
1283,30,0
1283,31,0
1283,32,0
1284,1,8514
1284,2,85
1284,3,14
1284,4,3
1284,5,26
1284,6,18
1284,7,35
1284,8,0
1284,9,0
1284,10,0
1284,11,0
1284,12,0
1284,13,0
1284,14,0
1284,15,0
1284,16,0
1284,17,0
1284,18,0
1284,19,0
1284,20,0
1284,21,0
1284,22,0
1284,23,0
1284,24,0
1284,25,0
1284,26,0
1284,27,0
1284,28,0
1284,29,0
1284,30,0
1284,31,0
1284,32,0
1285,1,8134
1285,2,78
1285,3,17
1285,4,30
1285,5,10
1285,6,36
1285,7,12
1285,8,14
1285,9,11
1285,10,10
1285,11,17
1285,12,0
1285,13,0
1285,14,0
1285,15,0
1285,16,0
1285,17,0
1285,18,0
1285,19,0
1285,20,0
1285,21,0
1285,22,0
1285,23,0
1285,24,0
1285,25,0
1285,26,0
1285,27,0
1285,28,0
1285,29,0
1285,30,0
1285,31,0
1285,32,0
1286,1,9704
1286,2,40
1286,3,10
1286,4,2
1286,5,7
1286,6,11
1286,7,15
1286,8,14
1286,9,10
1286,10,0
1286,11,0
1286,12,0
1286,13,0
1286,14,0
1286,15,0
1286,16,0
1286,17,0
1286,18,0
1286,19,0
1286,20,0
1286,21,0
1286,22,0
1286,23,0
1286,24,0
1286,25,0
1286,26,0
1286,27,0
1286,28,0
1286,29,0
1286,30,0
1286,31,0
1286,32,0
1287,1,6962
1287,2,98
1287,3,29
1287,4,45
1287,5,26
1287,6,18
1287,7,33
1287,8,10
1287,9,0
1287,10,0
1287,11,0
1287,12,0
1287,13,0
1287,14,0
1287,15,0
1287,16,0
1287,17,0
1287,18,0
1287,19,0
1287,20,0
1287,21,0
1287,22,0
1287,23,0
1287,24,0
1287,25,0
1287,26,0
1287,27,0
1287,28,0
1287,29,0
